"ab_idx","all_names"
"6313","XG029"
"6314","XG030"
"6315","XG031"
"6316","XG032"
"6317","XG033"
"6318","XG035"
"6319","XG036"
"6320","XG037"
"6321","XG038"
"6322","XG040"
"6323","XG041"
"6324","XG042"
"6325","XG043"
"6326","XG044"
"6327","XG045"
"6328","XG046"
"6329","XG047"
"6330","XG048"
"6331","XGv-001;XGv001"
"6332","XGv-002;XGv002"
"6333","XGv-003;XGv003"
"6334","XGv-004;XGv004"
"6335","XGv-005;XGv005"
"6336","XGv-006;XGv006"
"6337","XGv-007;XGv007"
"6338","XGv-008;XGv008"
"6339","XGv-010;XGv010"
"6340","XGv-011;XGv011"
"6341","XGv-013;XGv013"
"6342","XGv-014;XGv014"
"6343","XGv-015;XGv015"
"6344","XGv-018;XGv018"
"6345","XGv-019;XGv019"
"6346","XGv-020;XGv020"
"6347","XGv-022;XGv022"
"6348","XGv-023;XGv023"
"6349","XGv-024;XGv024"
"6350","XGv-025;XGv025"
"6351","XGv-027;XGv027"
"6352","XGv-028;XGv028"
"6353","XGv-030;XGv030"
"6354","XGv-032;XGv032"
"6355","XGv-033;XGv033"
"6356","XGv-034;XGv034"
"6357","XGv-036;XGv036"
"6358","XGv-038;XGv038"
"6359","XGv-039;XGv039"
"6360","XGv-040;XGv040"
"6361","XGv-043;XGv043"
"6362","XGv-044;XGv044"
"6363","XGv-045;XGv045"
"6364","XGv-046;XGv046"
"6365","XGv-047;XGv047"
"6366","XGv-049;XGv049"
"6367","XGv-056;XGv056"
"6368","XGv-057;XGv057"
"6369","XGv-060;XGv060"
"6370","XGv-061;XGv061"
"6371","XGv-062;XGv062"
"6372","XGv-064;XGv064"
"6373","XGv-065;XGv065"
"6374","XGv-066;XGv066"
"6375","XGv-067;XGv067"
"6376","XGv-069;XGv069"
"6377","XGv-070;XGv070"
"6378","XGv-072;XGv072"
"6379","XGv-073;XGv073"
"6380","XGv-075;XGv075"
"6381","XGv-076;XGv076"
"6382","XGv-078;XGv078"
"6383","XGv-079;XGv079"
"6384","XGv-080;XGv080"
"6385","XGv-081;XGv081"
"6386","XGv-082;XGv082"
"6387","XGv-083;XGv083"
"6388","XGv-084;XGv084"
"6389","XGv-087;XGv087"
"6390","XGv-088;XGv088"
"6391","XGv-089;XGv089"
"6392","XGv-090;XGv090"
"6393","XGv-091;XGv091"
"6394","XGv-094;XGv094"
"6395","XGv-095;XGv095"
"6396","XGv-097;XGv097"
"6397","XGv-098;XGv098"
"6398","XGv-100;XGv100"
"6399","XGv-101;XGv101"
"6400","XGv-104;XGv104"
"6401","XGv-105;XGv105"
"6402","XGv-107;XGv107"
"6403","XGv-108;XGv108"
"6404","XGv-109-1;XGv1091"
"6405","XGv-109-2;XGv1092"
"6406","XGv-112;XGv112"
"6407","XGv-113;XGv113"
"6408","XGv-116;XGv116"
"6409","XGv-122;XGv122"
"6410","XGv-124;XGv124"
"6411","XGv-144;XGv144"
"6412","XGv-145;XGv145"
"6413","XGv-152;XGv152"
"6414","XGv-155;XGv155"
"6415","XGv-157;XGv157"
"6416","XGv-158;XGv158"
"6417","XGv-159;XGv159"
"6418","XGv-160;XGv160"
"6419","XGv-161;XGv161"
"6420","XGv-163;XGv163"
"6421","XGv-164;XGv164"
"6422","XGv-166;XGv166"
"6423","XGv-167;XGv167"
"6424","XGv-168;XGv168"
"6425","XGv-169;XGv169"
"6426","XGv-172;XGv172"
"6427","XGv-174;XGv174"
"6428","XGv-175;XGv175"
"6429","XGv-178;XGv178"
"6430","XGv-179;XGv179"
"6431","XGv-181;XGv181"
"6432","XGv-183;XGv183"
"6433","XGv-184;XGv184"
"6434","XGv-185;XGv185"
"6435","XGv-191;XGv191"
"6436","XGv-198;XGv198"
"6437","XGv-199;XGv199"
"6438","XGv-200;XGv200"
"6439","XGv-202;XGv202"
"6440","XGv-203;XGv203"
"6441","XGv-205;XGv205"
"6442","XGv-207;XGv207"
"6443","XGv-208;XGv208"
"6444","XGv-210;XGv210"
"6445","XGv-212;XGv212"
"6446","XGv-214;XGv214"
"6447","XGv-216;XGv216"
"6448","XGv-217;XGv217"
"6449","XGv-218;XGv218"
"6450","XGv-223;XGv223"
"6451","XGv-225;XGv225"
"6452","XGv-227;XGv227"
"6453","XGv-232;XGv232"
"6454","XGv-233;XGv233"
"6455","XGv-234;XGv234"
"6456","XGv-235;XGv235"
"6457","XGv-236;XGv236"
"6458","XGv-242;XGv242"
"6459","XGv-248;XGv248"
"6460","XGv-250;XGv250"
"6461","XGv-251;XGv251"
"6462","XGv-252;XGv252"
"6463","XGv-255;XGv255"
"6464","XGv-256;XGv256"
"6465","XGv-263;XGv263"
"6466","XGv-268;XGv268"
"6467","XGv-271;XGv271"
"6468","XGv-272;XGv272"
"6469","XGv-276;XGv276"
"6470","XGv-278;XGv278"
"6471","XGv-279;XGv279"
"6472","XGv-280;XGv280"
"6473","XGv-283;XGv283"
"6474","XGv-284;XGv284"
"6475","XGv-298;XGv298"
"6476","XGv-300;XGv300"
"6477","XGv-301;XGv301"
"6478","XGv-305;XGv305"
"6479","XGv-306;XGv306"
"6480","XGv-307;XGv307"
"6481","XGv-308;XGv308"
"6482","XGv-309;XGv309"
"6483","XGv-310;XGv310"
"6484","XGv-311;XGv311"
"6485","XGv-312;XGv312"
"6486","XGv-313;XGv313"
"6487","XGv-314;XGv314"
"6488","XGv-315;XGv315"
"6489","XGv-318;XGv318"
"6490","XGv-320;XGv320"
"6491","XGv-321;XGv321"
"6492","XGv-322;XGv322"
"6493","XGv-323;XGv323"
"6494","XGv-324;XGv324"
"6495","XGv-325;XGv325"
"6496","XGv-328;XGv328"
"6497","XGv-329;XGv329"
"6498","XGv-330;XGv330"
"6499","XGv-331;XGv331"
"6500","XGv-332;XGv332"
"6501","XGv-333;XGv333"
"6502","XGv-335;XGv335"
"6503","XGv-340;XGv340"
"6504","XGv-341;XGv341"
"6505","XGv-343;XGv343"
"6506","XGv-346;XGv346"
"6507","XGv-348;XGv348"
"6508","XGv-354;XGv354"
"6509","XGv-355;XGv355"
"6510","XGv-356;XGv356"
"6511","XGv-359;XGv359"
"6512","XGv-360;XGv360"
"6513","XGv-364;XGv364"
"6514","XGv-366;XGv366"
"6515","XGv-372;XGv372"
"6516","XGv-373;XGv373"
"6517","XGv-374;XGv374"
"6518","XGv-377;XGv377"
"6519","XGv-378;XGv378"
"6520","XGv-379;XGv379"
"6521","XGv-380;XGv380"
"6522","XGv-383;XGv383"
"6523","XGv-384;XGv384"
"6524","XGv-385;XGv385"
"6525","XGv-388;XGv388"
"6526","XGv-389;XGv389"
"6527","XGv-390;XGv390"
"6528","XGv-392;XGv392"
"6529","XGv-393;XGv393"
"6530","XGv-397;XGv397"
"6531","XGv-398;XGv398"
"6532","XGv-399;XGv399"
"6533","XGv-400;XGv400"
"6534","XGv-401;XGv401"
"6535","XGv-403;XGv403"
"6536","XGv-404;XGv404"
"6537","XGv-405;XGv405"
"6538","XGv-406;XGv406"
"6539","XGv-407;XGv407"
"6540","XGv-409;XGv409"
"6541","XGv-410;XGv410"
"6542","XGv-411;XGv411"
"6543","XGv-412;XGv412"
"6544","XGv-413;XGv413"
"6545","XGv-414;XGv414"
"6546","XGv-415;XGv415"
"6547","XGv-416;XGv416"
"6548","XGv-417;XGv417"
"6549","XGv-418;XGv418"
"6550","XGv-419;XGv419"
"6551","XGv-421;XGv421"
"6552","XGv-422;XGv422"
"6553","aRBD-2-5"
"6554","aRBD-2-7"
"6555","ab052"
"6556","ab072_A02"
"6557","ab072_D05"
"6558","ab072_G03"
"6559","ab090_A08"
"6560","ab090_C10"
"6561","ab090_D08"
"6562","m31A7"
"6563","mAb-3A1;mab-3A1"
"6564","mAb-3A2;mab-3A2"
"6565","mAb-3A6;mab-3A6"
"6566","mAb-3A7;mab-3A7"
"6567","mAb-3B1;mab-3B1"
"6568","mAb-3B3;mab-3B3"
"6569","mAb-3B4;mab-3B4"
"6570","mAb-3B6;mab-3B6"
"6571","mAb-3C2;mab-3C2"
"6572","mAb-3C4;mab-3C4"
"6573","mAb-3C6;mab-3C6"
"6574","mAb-3D1;mab-3D1"
"6575","mAb-3D2;mab-3D2"
"6576","mAb-3D3;mab-3D3"
"6577","mAb-3D5;mab-3D5"
"6578","mAb-3D7;mab-3D7"
"6579","mAb-3E1;mab-3E1"
"6580","mAb-3E4;mab-3E4"
"6581","mAb-3E5;mab-3E5"
"6582","mAb-3F1;mab-3F1"
"6583","mAb-3F2;mab-3F2"
"6584","mAb-3F4;mab-3F4"
"6585","mAb-3F5;mab-3F5"
"6586","mAb-3F6;mab-3F6"
"6587","mAb-3G1;mab-3G1"
"6588","mAb-3G2;mab-3G2"
"6589","mAb-3G6;mab-3G6"
"6590","mAb-3G7;mab-3G7"
"6591","mAb-3H2;mab-3H2"
"6592","mAb-3H4;mab-3H4"
"6593","mAb-3H6;mab-3H6"
"6594","mAb-5A1;mab-5A1"
"6595","mAb-9F2;mab-9F2"
"6596","nCoV400"
"6597","nCoV402"
"6598","nCoV416"
"6599","nCoV424"
"6600","nCoV425"
"6601","nCoV433"
"6602","nCoV454"
"6603","nCoV457"
"6604","2E06"
"6605","ADI-55690"
"6606","ADI-55691"
"6607","ADI-55692"
"6608","ADI-55694"
"6609","ADI-55695"
"6610","ADI-55696"
"6611","ADI-55697"
"6612","ADI-55698"
"6613","ADI-55699"
"6614","ADI-55700"
"6615","ADI-55701"
"6616","ADI-55703"
"6617","ADI-55704"
"6618","ADI-55705"
"6619","ADI-55706"
"6620","ADI-55707"
"6621","ADI-55708"
"6622","ADI-55710"
"6623","ADI-55711"
"6624","ADI-55712"
"6625","ADI-55714"
"6626","ADI-55715"
"6627","ADI-55716"
"6628","ADI-55718"
"6629","ADI-55719"
"6630","ADI-55721"
"6631","ADI-55722"
"6632","ADI-55723"
"6633","ADI-55724"
"6634","ADI-55725"
"6635","ADI-55726"
"6636","ADI-55727"
"6637","ADI-55728"
"6638","ADI-55729"
"6639","ADI-55730"
"6640","ADI-55731"
"6641","ADI-55732"
"6642","ADI-55733"
"6643","ADI-55734"
"6644","ADI-55735"
"6645","ADI-55736"
"6646","ADI-55737"
"6647","ADI-55739"
"6648","ADI-55740"
"6649","ADI-55741"
"6650","ADI-55742"
"6651","ADI-55743"
"6652","ADI-55745"
"6653","ADI-55746"
"6654","ADI-55747"
"6655","ADI-55748"
"6656","ADI-55749"
"6657","ADI-55750"
"6658","ADI-55751"
"6659","ADI-55752"
"6660","ADI-55753"
"6661","ADI-55754"
"6662","ADI-55755"
"6663","ADI-55756"
"6664","ADI-55757"
"6665","ADI-55758"
"6666","ADI-55760"
"6667","ADI-55761"
"6668","ADI-55762"
"6669","ADI-55763"
"6670","ADI-55765"
"6671","ADI-55766"
"6672","ADI-55767"
"6673","ADI-55769"
"6674","ADI-55770"
"6675","ADI-55771"
"6676","ADI-55775"
"6677","ADI-55776"
"6678","ADI-55777"
"6679","ADI-55950"
"6680","ADI-55951"
"6681","ADI-55952"
"6682","ADI-55953"
"6683","ADI-55954"
"6684","ADI-55955"
"6685","ADI-55956"
"6686","ADI-55957"
"6687","ADI-55958"
"6688","ADI-55959"
"6689","ADI-55960"
"6690","ADI-55961"
"6691","ADI-55962"
"6692","ADI-55963"
"6693","ADI-55964"
"6694","ADI-55965"
"6695","ADI-55966"
"6696","ADI-55967"
"6697","ADI-55968"
"6698","ADI-55969"
"6699","ADI-55970"
"6700","ADI-55972"
"6701","ADI-55973"
"6702","ADI-55974"
"6703","ADI-55975"
"6704","ADI-55976"
"6705","ADI-55977"
"6706","ADI-55978"
"6707","ADI-55979"
"6708","ADI-55980"
"6709","ADI-55981"
"6710","ADI-55982"
"6711","ADI-55984"
"6712","ADI-55986"
"6713","ADI-55988"
"6714","ADI-55989"
"6715","ADI-55990"
"6716","ADI-55992"
"6717","ADI-55993"
"6718","ADI-55994"
"6719","ADI-55995"
"6720","ADI-55996"
"6721","ADI-55997"
"6722","ADI-55998"
"6723","ADI-55999"
"6724","ADI-56000"
"6725","ADI-56001"
"6726","ADI-56002"
"6727","ADI-56003"
"6728","ADI-56004"
"6729","ADI-56005"
"6730","ADI-56006"
"6731","ADI-56007"
"6732","ADI-56008"
"6733","ADI-56009"
"6734","ADI-56010"
"6735","ADI-56011"
"6736","ADI-56012"
"6737","ADI-56013"
"6738","ADI-56014"
"6739","ADI-56015"
"6740","ADI-56016"
"6741","ADI-56017"
"6742","ADI-56018"
"6743","ADI-56019"
"6744","ADI-56020"
"6745","ADI-56021"
"6746","ADI-56022"
"6747","ADI-56023"
"6748","ADI-56024"
"6749","ADI-56025"
"6750","ADI-56026"
"6751","ADI-56027"
"6752","ADI-56028"
"6753","ADI-56029"
"6754","ADI-56030"
"6755","ADI-56031"
"6756","ADI-56032"
"6757","ADI-56033"
"6758","ADI-56034"
"6759","ADI-56035"
"6760","ADI-56037"
"6761","ADI-56038"
"6762","ADI-56039"
"6763","ADI-56040"
"6764","ADI-56041"
"6765","ADI-56042"
"6766","ADI-56043"
"6767","ADI-56044"
"6768","ADI-56045"
"6769","ADI-56047"
"6770","ADI-56048"
"6771","ADI-56049"
"6772","ADI-56050"
"6773","ADI-56051"
"6774","ADI-56052"
"6775","ADI-56053"
"6776","ADI-56054"
"6777","ADI-56055"
"6778","ADI-56056"
"6779","ADI-56057"
"6780","ADI-56058"
"6781","ADI-56059"
"6782","ADI-56061"
"6783","ADI-56062"
"6784","ADI-56063"
"6785","ADI-56064"
"6786","ADI-56065"
"6787","ADI-56066"
"6788","ADI-56067"
"6789","ADI-56068"
"6790","ADI-56069"
"6791","ADI-56070"
"6792","ADI-56071"
"6793","ADI-56072"
"6794","ADI-56073"
"6795","ADI-56074"
"6796","ADI-56075"
"6797","ADI-56076"
"6798","ADI-56078"
"6799","ADI-56079"
"6800","ADI-56080"
"6801","ADI-56081"
"6802","ADI-56865"
"6803","ADI-56866"
"6804","ADI-56867"
"6805","ADI-56878"
"6806","ADI-56879"
"6807","ADI-56880"
"6808","ADI-56881"
"6809","ADI-57971"
"6810","ADI-57972"
"6811","ADI-57973"
"6812","ADI-57976"
"6813","ADI-57977"
"6814","ADI-57979"
"6815","ADI-57980"
"6816","ADI-57981"
"6817","ADI-57982"
"6818","ADI-57984"
"6819","ADI-57985"
"6820","ADI-57986"
"6821","ADI-57987"
"6822","ADI-57988"
"6823","ADI-57989"
"6824","ADI-57990"
"6825","ADI-57991"
"6826","ADI-57992"
"6827","ADI-57993"
"6828","28D9"
"6829","18H2"
"6830","CV3-2"
"6831","CV3-3"
"6832","CV3-4"
"6833","CV3-5"
"6834","CV3-6"
"6835","CV3-7"
"6836","CV3-8"
"6837","CV3-9"
"6838","CV3-11"
"6839","CV3-12"
"6840","CV3-17"
"6841","CV3-20"
"6842","CV3-21"
"6843","CV3-22"
"6844","CV3-23"
"6845","CV3-37"
"6846","CV3-38"
"6847","CV3-39"
"6848","CV3-42"
"6849","CV3-43"
"6850","CV3-44"
"6851","CV3-45"
"6852","CV3-46"
"6853","CV3-47"
"6854","CV3-48"
"6855","CV2-1"
"6856","CV2-2"
"6857","CV2-3"
"6858","CV2-4"
"6859","CV2-5"
"6860","CV2-6"
"6861","CV2-7"
"6862","CV2-8"
"6863","CV2-9"
"6864","CV2-10"
"6865","CV2-11"
"6866","CV2-12"
"6867","CV2-13"
"6868","CV2-14"
"6869","CV2-15"
"6870","CV2-16"
"6871","CV2-17"
"6872","CV2-18"
"6873","CV2-19"
"6874","CV2-20"
"6875","CV2-21"
"6876","CV2-22"
"6877","CV2-23"
"6878","CV2-24"
"6879","CV2-25"
"6880","CV2-26"
"6881","CV2-27"
"6882","CV2-28"
"6883","CV2-29"
"6884","CV2-30"
"6885","CV2-32"
"6886","CV2-33"
"6887","CV2-34"
"6888","CV2-35"
"6889","CV2-36"
"6890","CV2-37"
"6891","CV2-38"
"6892","CV2-39"
"6893","CV2-40"
"6894","CV2-41"
"6895","CV2-42"
"6896","CV2-43"
"6897","CV2-44"
"6898","CV2-45"
"6899","CV2-46"
"6900","CV2-47"
"6901","CV2-48"
"6902","CV2-49"
"6903","CV2-50"
"6904","CV2-52"
"6905","CV2-53"
"6906","CV2-54"
"6907","CV2-55"
"6908","CV2-56"
"6909","CV2-57"
"6910","CV2-58"
"6911","CV2-59"
"6912","CV2-60"
"6913","CV2-61"
"6914","CV2-62"
"6915","CV2-63"
"6916","CV2-64"
"6917","CV2-65"
"6918","CV2-66"
"6919","CV2-67"
"6920","CV2-68"
"6921","CV2-69"
"6922","CV2-70"
"6923","CV2-71"
"6924","CV2-72"
"6925","CV2-73"
"6926","CV2-74"
"6927","PCV1-1"
"6928","PCV1-2"
"6929","PCV1-3"
"6930","PCV1-6"
"6931","PCV1-8"
"6932","PCV1-12"
"6933","PCV1-13"
"6934","PCV1-14"
"6935","PCV1-15"
"6936","PCV1-16"
"6937","PCV1-17"
"6938","PCV1-19"
"6939","PCV1-20"
"6940","PCV1-21"
"6941","PCV1-22"
"6942","PCV1-23"
"6943","PCV1-24"
"6944","PCV1-25"
"6945","PCV1-26"
"6946","PCV1-27"
"6947","PCV1-29"
"6948","PCV1-30"
"6949","PCV1-31"
"6950","PCV1-32"
"6951","PCV1-35"
"6952","PCV1-36"
"6953","PCV1-40"
"6954","PCV1-41"
"6955","PCV1-42"
"6956","PCV1-43"
"6957","PCV1-44"
"6958","PCV1-46"
"6959","PCV1-47"
"6960","PCV1-48"
"6961","PCV1-49"
"6962","PCV1-52"
"6963","PCV1-55a"
"6964","PCV1-55b"
"6965","PCV1-58"
"6966","PCV1-59"
"6967","PCV1-60"
"6968","PCV1-61"
"6969","PCV1-63"
"6970","PCV1-64a"
"6971","PCV1-64b"
"6972","PCV1-66"
"6973","PCV1-67"
"6974","Turner-22-1A12"
"6975","46472-5"
"6976","46472-7"
"6977","46472-8"
"6978","46472-9"
"6979","46472-10"
"6980","46472-11"
"6981","46472-13"
"6982","46472-14"
"6983","46472-15"
"6984","CN1-1"
"6985","CN1-2"
"6986","CN1-4"
"6987","CN1-5"
"6988","CN1-6"
"6989","CN1-8"
"6990","CN1-9"
"6991","CN1-14"
"6992","CN1-19"
"6993","CN2-1"
"6994","CN2-3"
"6995","CN2-4"
"6996","CN2-5"
"6997","CN2-6"
"6998","CN2-9"
"6999","CN2-11"
"7000","CN2-14"
"7001","CN2-16"
"7002","CN2-17"
"7003","CN2-18"
"7004","CN2-21"
"7005","CN2-23"
"7006","CN2-24"
"7007","CN2-25"
"7008","CN2-26"
"7009","CN2-27"
"7010","CN2-29"
"7011","CN2-30"
"7012","CN2-31"
"7013","CN2-32"
"7014","CN2-33"
"7015","CN2-34"
"7016","CN2-36"
"7017","CN2-37"
"7018","CN2-38"
"7019","CN2-39"
"7020","Shiakolas_53181-6"
"7021","Shiakolas_53182-2"
"7022","Shiakolas_53182-10"
"7023","COV2-vax-69"
"7024","COV2-vax-26"
"7025","COV2-vax-27"
"7026","COV2-vax-28"
"7027","COV2-vax-29"
"7028","COV2-vax-30"
"7029","COV2-vax-31"
"7030","COV2-vax-32"
"7031","COV2-vax-39"
"7032","COV2-vax-40"
"7033","COV2-vax-41"
"7034","COV2-vax-42"
"7035","COV2-vax-43"
"7036","COV2-vax-44"
"7037","COV2-vax-57"
"7038","COV2-vax-58"
"7039","COV2-vax-59"
"7040","COV2-vax-60"
"7041","COV2-vax-61"
"7042","COV2-vax-62"
"7043","COV2-vax-63"
"7044","COV2-vax-64"
"7045","COV2-vax-65"
"7046","COV2-vax-66"
"7047","COV2-vax-67"
"7048","COV2-vax-68"
"7049","COV2-vax-20"
"7050","COV2-vax-21"
"7051","COV2-vax-22"
"7052","COV2-vax-23"
"7053","COV2-vax-24"
"7054","COV2-vax-25"
"7055","COV2-vax-14"
"7056","COV2-vax-15"
"7057","COV2-vax-16"
"7058","COV2-vax-17"
"7059","COV2-vax-18"
"7060","COV2-vax-19"
"7061","COV2-vax-33"
"7062","COV2-vax-34"
"7063","COV2-vax-35"
"7064","COV2-vax-36"
"7065","COV2-vax-37"
"7066","COV2-vax-38"
"7067","COV2-vax-1"
"7068","COV2-vax-2"
"7069","COV2-vax-3"
"7070","COV2-vax-4"
"7071","COV2-vax-5"
"7072","COV2-vax-6"
"7073","COV2-vax-7"
"7074","COV2-vax-45"
"7075","COV2-vax-46"
"7076","COV2-vax-47"
"7077","COV2-vax-48"
"7078","COV2-vax-49"
"7079","COV2-vax-50"
"7080","COV2-vax-51"
"7081","COV2-vax-52"
"7082","COV2-vax-53"
"7083","COV2-vax-54"
"7084","COV2-vax-55"
"7085","COV2-vax-56"
"7086","COV2-vax-8"
"7087","COV2-vax-9"
"7088","COV2-vax-10"
"7089","COV2-vax-11"
"7090","COV2-vax-12"
"7091","COV2-vax-13"
"7092","SARS2-02"
"7093","CV521"
"7094","CV532"
"7095","CV635"
"7096","R200-4C6"
"7097","R339-1A1"
"7098","R339-1D5"
"7099","R849-1C4"
"7100","CS103"
"7101","CS111"
"7102","CS112"
"7103","CS117"
"7104","CS120"
"7105","CS135"
"7106","CS145"
"7107","CS157"
"7108","CS167"
"7109","CS171"
"7110","CS173"
"7111","CS175"
"7112","CS30"
"7113","CS31"
"7114","CS38"
"7115","CS45"
"7116","CS49"
"7117","CS56"
"7118","CS74"
"7119","CS84"
"7120","CS85"
"7121","CS88"
"7122","CS89"
"7123","CS99"
"7124","PGT-122"
"7125","PGT-123"
"7126","PGT-125"
"7127","PGT-127"
"7128","PGT-130"
"7129","PGT-131"
"7130","PGT-135"
"7131","PGT-136"
"7132","PGT-137"
"7133","PGT-141"
"7134","PGT-142"
"7135","PGT-143"
"7136","PGT-144"
"7137","PGT-145"
"7138","6D3"
"7140","NRL-N-C2"
"7141","NRL-N-E2"
"7142","S2-E12"
"7144","S24-1564"
"7145","S24-202"
"7146","Ye_B6"
"7147","ZWC12"
"7148","ZWD11"
"7149","ZWC10"
"7150","CoV2-0213;MB.02"
"7151","XG2v024"
"7152","hu33"
"7153","CoV2-0208"
"7154","CoV2-0203"
"7155","CoV2-0803"
"7156","CoV2-0813"
"7157","1.10"
"7158","1.16"
"7159","1.26"
"7160","1.28"
"7161","1.29"
"7162","2.1"
"7163","2.11"
"7164","2.15"
"7165","2.20"
"7166","EH3"
"7167","EH8"
"7168","6M6"
"7169","XK01"
"7170","XK02"
"7171","2-31"
"7172","2-34"
"7173","2-35"
"7174","2-38"
"7175","2-30"
"7176","2-32"
"7177","2-63"
"7178","1-8"
"7179","2-57"
"7180","2-55"
"7181","2-43"
"7182","1-22"
"7183","2-45"
"7184","2-28"
"7185","2-10"
"7186","2-67"
"7187","1-23"
"7188","2-65"
"7189","1-21"
"7190","2-62"
"7191","1-25"
"7192","P2G3"
"7193","saRBD-1"
"7194","STS165"
"7195","ZCB3"
"7196","ZCB11"
"7197","ZCC10"
"7198","ZCD3"
"7199","ZB8"
"7200","C188"
"7201","C2588"
"7202","C2593"
"7203","C2488"
"7204","C3102"
"7205","C2606"
"7206","C2655"
"7207","C3095"
"7208","C3055"
"7209","C3108"
"7210","C3083"
"7211","C3054"
"7212","C3060"
"7213","C3057"
"7214","C3123"
"7215","C3111"
"7216","B1032"
"7217","B1037"
"7218","B2058"
"7219","B2006"
"7220","B1030"
"7221","B1002"
"7222","B2014"
"7223","B1011"
"7224","B1012"
"7225","B1034"
"7226","B1026"
"7227","B2064"
"7229","Cv2.3194"
"7232","F61"
"7233","D2"
"7234","X10"
"7235","X17"
"7236","X01"
"7237","11-11"
"7238","Ab326"
"7239","Ab354"
"7240","Ab496"
"7241","Ab159"
"7242","Ab188"
"7243","Ab445"
"7244","S2X324"
"7245","Nb-007"
"7246","CC25.1"
"7247","CC25.2"
"7248","CC25.3"
"7249","CC25.4"
"7250","CC25.5"
"7251","CC25.6"
"7252","CC25.7"
"7253","CC25.8"
"7254","CC25.9"
"7255","CC25.10"
"7256","CC25.11"
"7257","CC25.12"
"7258","CC25.13"
"7259","CC25.14"
"7260","CC25.15"
"7261","CC25.16"
"7262","CC25.17"
"7263","CC25.18"
"7264","CC25.19"
"7265","CC25.20"
"7266","CC25.21"
"7267","CC25.22"
"7268","CC25.23"
"7269","CC25.24"
"7270","CC25.25"
"7271","CC25.26"
"7272","CC25.27"
"7273","CC25.28"
"7274","CC25.29"
"7275","CC25.30"
"7276","CC25.31"
"7277","CC25.32"
"7278","CC25.33"
"7279","CC25.34"
"7280","CC25.35"
"7281","CC25.36"
"7282","CC25.37"
"7283","CC25.38"
"7284","CC25.39"
"7285","CC25.40"
"7286","CC25.41"
"7287","CC25.42"
"7288","CC25.43"
"7289","CC25.44"
"7290","CC25.45"
"7291","CC25.46"
"7292","CC25.47"
"7293","CC25.48"
"7294","CC25.49"
"7295","CC25.50"
"7296","CC25.51"
"7297","CC25.52"
"7298","CC25.53"
"7299","CC25.54"
"7300","CC25.55"
"7301","CC25.56"
"7302","CC84.1"
"7303","CC84.2"
"7304","CC84.3"
"7305","CC84.4"
"7306","CC84.5"
"7307","CC84.6"
"7308","CC84.7"
"7309","CC84.8"
"7310","CC84.9"
"7311","CC84.10"
"7312","CC84.11"
"7313","CC84.12"
"7314","CC84.13"
"7315","CC84.14"
"7316","CC84.15"
"7317","CC84.16"
"7318","CC84.17"
"7319","CC84.18"
"7320","CC84.19"
"7321","CC84.20"
"7322","CC84.21"
"7323","CC84.22"
"7324","CC84.23"
"7325","CC84.24"
"7326","CC84.25"
"7327","CC84.26"
"7328","CC84.27"
"7329","CC84.28"
"7330","CC84.29"
"7331","CC84.30"
"7332","CC84.31"
"7333","CC84.32"
"7334","CC84.33"
"7335","CC84.34"
"7336","CC84.35"
"7337","CC84.36"
"7338","CC84.37"
"7339","CC84.38"
"7340","CC84.39"
"7341","CC84.40"
"7342","CC84.41"
"7343","CC84.42"
"7344","CC84.43"
"7345","CC84.44"
"7346","CC84.45"
"7347","CC84.46"
"7348","CC84.47"
"7349","CC84.48"
"7350","CC84.49"
"7351","CC84.50"
"7352","CC84.51"
"7353","SW186(H2L3)"
"7354","SW186"
"7355","VA14_41"
"7356","VA14_4"
"7357","VA14_R39"
"7358","VA14_1"
"7359","VA14_26"
"7360","VA14_R37"
"7361","VA14_R33"
"7362","VA14_43"
"7363","VA14_33"
"7364","VA14_10"
"7365","VA14_67"
"7366","VA14_36"
"7367","VA14_50"
"7368","VA14_R38"
"7369","VA14_49"
"7370","VA14_65"
"7371","VA14_19"
"7372","VA14_27"
"7373","VA14_7"
"7374","VA14_61"
"7375","R1-32"
"7376","rmAb23"
"7377","52"
"7378","R1-32(H)I52A"
"7379","R1-32(H)I54A"
"7380","R1-32(H)I54M"
"7381","R1-32(H)L55A"
"7382","R1-32(H)L55F"
"7383","R1-32(H)I57T"
"7384","1G8"
"7385","3F6"
"7386","3B6"
"7387","4B6"
"7388","D12"
"7389","NA8"
"7390","2A12"
"7391","NE8"
"7392","NE12"
"7393","NF8"
"7394","NG3"
"7395","Omi-20"
"7396","C1"
"7397","V001"
"7398","V002"
"7399","V003"
"7400","V004"
"7401","V007"
"7402","V008"
"7403","V009"
"7404","V010"
"7405","V011"
"7406","V013"
"7407","V014"
"7408","V015"
"7409","V016"
"7410","V017"
"7411","V018"
"7412","V019"
"7413","V020"
"7414","V021"
"7415","V022"
"7416","V024"
"7417","V025"
"7418","V026"
"7419","V027"
"7420","V028"
"7421","V029"
"7422","V031"
"7423","V032"
"7424","V033"
"7425","V037"
"7426","V038"
"7427","V039"
"7428","V041"
"7429","V042"
"7430","V043"
"7431","V044"
"7432","V045"
"7433","V046"
"7434","V047"
"7435","V048"
"7436","V049"
"7437","V050"
"7438","V051"
"7439","V052"
"7440","V053"
"7441","V054"
"7442","V055"
"7443","V056"
"7444","V057"
"7445","V060"
"7446","V061"
"7447","V062"
"7448","V063"
"7449","V064"
